STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,1/23/2024,105.7,NA,19.4,16.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,1/24/2024,42.4,NA,17.2,15.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,1/25/2024,19.8,NA,16.7,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,1/26/2024,11.7,NA,18.3,8.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,1/27/2024,0,NA,15,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,1/28/2024,0,NA,17.2,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,1/29/2024,0,NA,20.6,1.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,1/30/2024,0,NA,24.4,6.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,1/31/2024,0,NA,24.4,5.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/1/2024,0,NA,22.2,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/2/2024,2,NA,23.9,10
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/3/2024,54.1,NA,16.7,10.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/4/2024,0,NA,18.3,10.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/5/2024,0,NA,18.9,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/6/2024,0,NA,21.1,3.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/7/2024,0,NA,21.7,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/8/2024,0,NA,22.8,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/9/2024,0.8,NA,23.9,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/10/2024,44.7,NA,19.4,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/11/2024,1.8,NA,21.7,10.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/12/2024,0,NA,13.9,3.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/13/2024,0,NA,18.3,1.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/14/2024,0,NA,20,2.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/15/2024,0,NA,23.3,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/16/2024,0,NA,21.7,12.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/17/2024,0,NA,12.2,1.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/18/2024,0,NA,13.3,0
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/19/2024,0,NA,18.3,-2.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/20/2024,0,NA,25.6,3.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/21/2024,0,NA,26.7,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/22/2024,0,NA,26.1,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/23/2024,0,NA,24.4,9.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/24/2024,0,NA,26.1,5.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/25/2024,0,NA,27.8,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/26/2024,0,NA,29.4,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/27/2024,0,NA,30.6,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/28/2024,0,NA,22.2,9.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,2/29/2024,0,NA,11.7,7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/1/2024,0,NA,21.1,7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/2/2024,0,NA,25,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/3/2024,0,NA,27.2,14.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/4/2024,3.8,NA,27.8,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/5/2024,14,NA,26.1,16.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/6/2024,0,NA,28.9,13.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/7/2024,0.3,NA,25,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/8/2024,7.9,NA,22.8,15.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/9/2024,0,NA,16.1,7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/10/2024,0,NA,20.6,3.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/11/2024,0,NA,22.8,9.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/12/2024,0,NA,25.6,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/13/2024,0,NA,28.9,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/14/2024,0,NA,31.1,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/15/2024,4.1,NA,25.6,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/16/2024,0,NA,22.2,16.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/17/2024,20.3,NA,20.6,16.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/18/2024,0,NA,19.4,7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/19/2024,0,NA,19.4,2.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/20/2024,0,NA,NA,NA
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/21/2024,13.5,NA,NA,NA
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/22/2024,9.4,NA,NA,NA
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/23/2024,0,NA,NA,NA
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/24/2024,0,NA,NA,NA
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/25/2024,9.1,NA,NA,NA
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/26/2024,0,NA,19.4,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/27/2024,0,NA,19.4,7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/28/2024,0,NA,23.3,5.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/29/2024,0,NA,25.6,10
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/30/2024,0,NA,23.9,13.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,3/31/2024,0,NA,28.3,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/1/2024,0,NA,27.2,21.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/2/2024,1.5,NA,26.7,12.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/3/2024,0,NA,25,7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/4/2024,0,NA,27.8,5.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/5/2024,0,NA,29.4,10
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/6/2024,0,NA,28.9,11.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/7/2024,0,NA,27.8,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/8/2024,28.7,NA,27.2,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/9/2024,17.8,NA,24.4,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/10/2024,16.8,NA,22.2,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/11/2024,0,NA,25.6,10.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/12/2024,0,NA,27.8,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/13/2024,0,NA,28.3,10
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/14/2024,0,NA,27.8,13.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/15/2024,0,NA,26.7,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/16/2024,0,NA,28.9,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/17/2024,0,NA,26.7,21.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/18/2024,2.3,NA,30,21.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/19/2024,0,NA,30,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/20/2024,44.2,NA,21.7,10.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/21/2024,1.8,NA,20.6,10
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/22/2024,0,NA,21.7,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/23/2024,0,NA,25,8.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/24/2024,0,NA,28.9,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/25/2024,0,NA,28.3,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/26/2024,0,NA,28.9,21.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/27/2024,0,NA,29.4,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/28/2024,53.1,NA,28.3,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/29/2024,1.5,NA,26.1,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,4/30/2024,0,NA,30,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/1/2024,19.8,NA,30.6,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/2/2024,51.1,NA,25,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/3/2024,3.3,NA,24.4,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/4/2024,1.5,NA,26.7,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/5/2024,41.9,NA,28.3,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/6/2024,0,NA,29.4,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/7/2024,0,NA,31.7,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/8/2024,0,NA,30.6,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/9/2024,29,NA,31.1,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/10/2024,0,NA,30,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/11/2024,4.3,NA,27.8,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/12/2024,103.4,NA,19.4,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/13/2024,2.5,NA,27.2,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/14/2024,0,NA,29.4,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/15/2024,0,NA,31.7,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/16/2024,33.5,NA,28.3,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/17/2024,0,NA,26.7,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/18/2024,0,NA,32.8,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/19/2024,0,NA,32.8,21.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/20/2024,0,NA,32.2,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/21/2024,0,NA,32.8,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/22/2024,1,NA,32.8,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/23/2024,0,NA,29.4,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/24/2024,0,NA,32.8,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/25/2024,0,NA,33.9,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/26/2024,0,NA,32.8,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/27/2024,0,NA,32.8,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/28/2024,10.2,NA,27.8,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/29/2024,2.8,NA,30.6,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/30/2024,65.3,NA,31.7,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,5/31/2024,7.1,NA,27.8,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/1/2024,9.9,NA,31.7,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/2/2024,41.1,NA,32.2,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/3/2024,2.3,NA,31.7,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/4/2024,2.8,NA,30.6,21.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/5/2024,8.4,NA,30,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/6/2024,0,NA,33.9,21.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/7/2024,0,NA,35,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/8/2024,0,NA,34.4,21.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/9/2024,0,NA,34.4,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/10/2024,1,NA,31.1,25
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/11/2024,0.5,NA,32.8,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/12/2024,0,NA,32.2,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/13/2024,0,NA,33.3,21.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/14/2024,0,NA,34.4,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/15/2024,0,NA,34.4,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/16/2024,0,NA,34.4,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/17/2024,1,NA,33.9,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/18/2024,6.9,NA,32.2,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/19/2024,0.5,NA,32.2,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/20/2024,0,NA,33.9,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/21/2024,0,NA,33.9,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/22/2024,0,NA,35,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/23/2024,0,NA,35.6,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/24/2024,0,NA,35.6,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/25/2024,0,NA,36.1,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/26/2024,0,NA,35.6,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/27/2024,0.8,NA,34.4,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/28/2024,0,NA,36.1,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/29/2024,0,NA,36.7,25.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,6/30/2024,0,NA,36.7,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/1/2024,1,NA,36.7,25
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/2/2024,0,NA,36.1,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/3/2024,0,NA,36.1,25
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/4/2024,0,NA,36.1,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/5/2024,2,NA,36.1,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/6/2024,0,NA,33.9,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/7/2024,12.2,NA,33.9,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/8/2024,87.6,NA,25,21.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/9/2024,0,NA,32.2,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/10/2024,0,NA,34.4,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/11/2024,0,NA,34.4,21.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/12/2024,0,NA,30,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/13/2024,1.8,NA,30,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/14/2024,0.3,NA,32.8,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/15/2024,0,NA,34.4,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/16/2024,0,NA,34.4,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/17/2024,0,NA,35,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/18/2024,49.5,NA,27.8,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/19/2024,0,NA,32.2,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/20/2024,0,NA,33.3,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/21/2024,26.4,NA,35,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/22/2024,7.9,NA,30,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/23/2024,13.7,NA,27.8,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/24/2024,1,NA,30,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/25/2024,6.6,NA,25,21.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/26/2024,59.4,NA,27.2,21.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/27/2024,0.5,NA,28.9,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/28/2024,0.3,NA,31.7,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/29/2024,0,NA,34.4,25
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/30/2024,0,NA,35,25.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,7/31/2024,0,NA,35,25
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/1/2024,0,NA,35,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/2/2024,0,NA,36.1,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/3/2024,0,NA,36.1,25
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/4/2024,0,NA,36.1,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/5/2024,0,NA,36.1,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/6/2024,0,NA,36.7,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/7/2024,0,NA,37.2,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/8/2024,0,NA,37.2,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/9/2024,0,NA,35,25
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/10/2024,0,NA,33.9,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/11/2024,0,NA,34.4,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/12/2024,0,NA,35.6,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/13/2024,0,NA,36.1,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/14/2024,0,NA,36.1,25
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/15/2024,0,NA,36.7,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/16/2024,0,NA,36.7,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",31.23593,-94.75468,87.1,8/17/2024,0,NA,36.7,24.4
